Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length
606000,-9.05289,0.54037684,-1768.0,1996.0
607000,-8.313198,0.6257557,None,None
608000,-8.095716,0.6163008,-1432.0,1996.0
609000,-5.6446004,0.37739903,None,None
610000,-9.091043,0.62635016,-1164.0,1996.0
611000,-8.766369,0.6403431,None,None
612000,-7.042998,0.58393097,-1434.0,1996.0
613000,-7.395487,0.6094352,None,None
614000,-7.3812885,0.5186521,-1404.0,1996.0
615000,-7.856226,0.6539575,None,None
616000,-8.950024,0.47197726,-1568.0,1996.0
617000,-7.8386426,0.5927514,None,None
618000,-6.6593223,0.626888,-866.0,1996.0
619000,-7.3677573,0.65384245,None,None
620000,-8.644067,0.6335325,-1636.0,1996.0
621000,-8.40971,0.59229237,None,None
622000,-9.033266,0.35119992,-1966.0,1996.0
623000,-7.974801,0.48277757,None,None
624000,-9.183132,0.46261576,-1800.0,1996.0
625000,-7.847137,0.4963819,None,None
626000,-9.244853,0.46919227,-1768.0,1996.0
627000,-7.209345,0.6302717,None,None
628000,-8.100874,0.4696924,-1238.0,1996.0
629000,-7.076952,0.5587993,None,None
630000,-8.696647,0.6376255,-1168.0,1996.0
631000,-7.2223387,0.5352219,None,None
632000,-8.812486,0.4337677,-1768.0,1996.0
633000,-7.0355244,0.65161586,None,None
634000,-6.4153233,0.5273217,-970.0,1996.0
635000,-2.4310431,0.60958713,None,None
636000,-9.101327,0.40447003,-1432.0,1996.0
637000,-7.8338375,0.6459597,None,None
638000,-7.135492,0.40635613,-1468.0,1996.0
639000,-6.7767916,0.6350791,None,None
640000,-7.1460896,0.580605,-1202.0,1996.0
641000,-8.221668,0.65149343,None,None
642000,-8.768908,0.6394267,-1566.0,1996.0
643000,-8.364249,0.650368,None,None
644000,-8.496918,0.63488585,-1802.0,1996.0
645000,-7.7647448,0.61307985,None,None
646000,-6.9269686,0.4811855,-998.0,1996.0
647000,-6.58191,0.5899201,None,None
648000,-6.8929605,0.5955997,-902.0,1996.0
649000,-8.285398,0.5898575,None,None
650000,-8.220534,0.26044315,-1900.0,1996.0
651000,-7.417796,0.5744074,None,None
652000,-8.465965,0.27965087,-1834.0,1996.0
653000,-7.347651,0.6473355,None,None
654000,-8.8553505,0.64388925,-1668.0,1996.0
655000,-6.7417,0.6210192,None,None
656000,-8.839487,0.5402844,-1566.0,1996.0
657000,-8.696866,0.5707879,None,None
658000,-7.979189,0.35541415,-1802.0,1996.0
659000,-8.793287,0.62215,None,None
660000,-6.2450933,0.5995072,-1768.0,1996.0
661000,-7.8404512,0.64872015,None,None
662000,-9.0309725,0.33532465,-1668.0,1996.0
663000,-8.359255,0.6627002,None,None
664000,-8.144072,0.5802336,-1500.0,1996.0
665000,-6.44919,0.63955045,None,None
666000,-8.584824,0.48743325,-1438.0,1996.0
667000,-8.078289,0.6484568,None,None
668000,-8.904987,0.37118438,-1832.0,1996.0
669000,-8.943794,0.51678646,None,None
670000,-9.065463,0.23963608,-1900.0,1996.0
671000,-8.546114,0.61563015,None,None
672000,-7.723763,0.5954368,-1368.0,1996.0
673000,-7.8219852,0.6385308,None,None
674000,-8.116411,0.4069669,-1668.0,1996.0
675000,-7.3914547,0.60634124,None,None
676000,-7.7072926,0.2758255,-1468.0,1996.0
677000,-7.189596,0.412161,None,None
678000,-9.107917,0.44687393,-1768.0,1996.0
679000,-8.448374,0.63539827,None,None
680000,-8.987889,0.46234092,-1934.0,1996.0
681000,-7.963664,0.4891118,None,None
682000,-9.397545,0.35166308,-1566.0,1996.0
683000,-8.46049,0.5816397,None,None
684000,-7.332899,0.34330493,-1736.0,1996.0
685000,-7.6501174,0.5623933,None,None
686000,-5.76015,0.5232284,-732.0,1996.0
687000,-6.700553,0.51955223,None,None
688000,-9.211992,0.2954263,-1800.0,1996.0
689000,-8.547374,0.40144548,None,None
690000,-9.25607,0.223292,-1834.0,1996.0
691000,-7.248259,0.43819287,None,None
692000,-9.32927,0.4265235,-1768.0,1996.0
693000,-8.482784,0.63293034,None,None
694000,-8.977325,0.36391675,-1934.0,1996.0
695000,-7.617979,0.53015983,None,None
696000,-9.200132,0.27735037,-1534.0,1996.0
697000,-8.46347,0.5983027,None,None
698000,-8.468572,0.5002876,-1366.0,1996.0
699000,-6.8314657,0.63815516,None,None
700000,-6.643979,0.59661216,-1168.0,1996.0
701000,-8.906472,0.643719,None,None
702000,-8.831476,0.48066115,-1968.0,1996.0
703000,-7.8972692,0.4976776,None,None
704000,-9.070133,0.2683594,-1870.0,1996.0
705000,-6.212129,0.5829168,None,None
706000,-8.654812,0.5058069,-1134.0,1996.0
707000,-8.08435,0.41400808,None,None
708000,-9.360908,0.26166767,-1768.0,1996.0
709000,-7.4050603,0.60762525,None,None
710000,-6.955842,0.52514696,-1104.0,1996.0
711000,-8.338207,0.5852839,None,None
712000,-9.250691,0.17654844,-1932.0,1996.0
713000,-7.544262,0.5686746,None,None
714000,-7.565445,0.54808384,-930.0,1996.0
715000,-8.398416,0.5399998,None,None
716000,-9.21739,0.20074694,-1736.0,1996.0
717000,-8.387106,0.6361571,None,None
718000,-7.7488065,0.5713636,-1400.0,1996.0
719000,-8.170044,0.30475497,None,None
720000,-7.69558,0.32817453,-1934.0,1996.0
721000,-5.956387,0.6008805,None,None
722000,-8.260635,0.54513586,-1136.0,1996.0
723000,-8.438898,0.60230327,None,None
724000,-6.110758,0.53825665,-968.0,1996.0
725000,-7.9223776,0.5396201,None,None
726000,-7.328257,0.33109975,-1768.0,1996.0
727000,-7.993848,0.6309181,None,None
728000,-6.9542093,0.3590122,-1402.0,1996.0
729000,-8.339548,0.47986385,None,None
730000,-9.258541,0.29350498,-1866.0,1996.0
731000,-7.539111,0.56686234,None,None
732000,-5.8854837,0.6509751,-1168.0,1996.0
733000,-6.630747,0.6184959,None,None
734000,-8.922203,0.41957563,-1134.0,1996.0
735000,-7.0712404,0.632941,None,None
736000,-7.3510885,0.5980161,-1034.0,1996.0
737000,-6.6862297,0.6566032,None,None
738000,-7.562582,0.5437526,-1104.0,1996.0
739000,-1.0179801,0.6016735,None,None
740000,-6.8139086,0.5359387,-898.0,1996.0
741000,-8.100455,0.64892095,None,None
742000,-8.219854,0.59391207,-1736.0,1996.0
743000,-5.8271637,0.5377526,None,None
744000,-8.6782,0.5179151,-968.0,1996.0
745000,-5.741453,0.6375567,None,None
746000,-7.555909,0.61764175,-1666.0,1996.0
747000,-7.0769444,0.5571127,None,None
748000,-7.6157365,0.46240065,-1702.0,1996.0
749000,-7.952017,0.6212848,None,None
750000,-7.97001,0.34974584,-1402.0,1996.0
751000,-7.255217,0.5901497,None,None
752000,-8.341392,0.60610193,-1700.0,1996.0
753000,-8.470763,0.5982234,None,None
754000,-6.292369,0.571372,-1468.0,1996.0
755000,-7.467407,0.5537101,None,None
756000,-7.320031,0.4517485,-1668.0,1996.0
757000,-8.614617,0.50063545,None,None
758000,-8.894008,0.20871112,-1866.0,1996.0
759000,-7.5005097,0.6479716,None,None
760000,-7.109309,0.34464765,-1170.0,1996.0
761000,-7.279907,0.59633267,None,None
762000,-8.3696,0.34097183,-1566.0,1996.0
763000,-7.2731647,0.6194723,None,None
764000,-8.508333,0.5851255,-1436.0,1996.0
765000,-7.1447315,0.5745297,None,None
766000,-5.3823905,0.45686898,-966.0,1996.0
767000,-7.7268066,0.4850403,None,None
768000,-8.806449,0.4077174,-1800.0,1996.0
769000,-6.094164,0.62867635,None,None
770000,-8.614205,0.32050887,-1602.0,1996.0
771000,-8.163145,0.6383141,None,None
772000,-7.478451,0.4848542,-1498.0,1996.0
773000,-6.4054704,0.591492,None,None
774000,-8.740671,0.47923666,-1336.0,1996.0
775000,-8.293257,0.5395997,None,None
776000,-8.715952,0.22327387,-1934.0,1996.0
777000,-9.036968,0.56516457,None,None
778000,-6.71558,0.61577183,-1666.0,1996.0
779000,-8.189916,0.61973023,None,None
780000,-8.776805,0.5938938,-1364.0,1996.0
781000,-7.8324656,0.62343776,None,None
782000,-8.238695,0.37591857,-1634.0,1996.0
783000,-7.6746163,0.5936992,None,None
784000,-8.656563,0.22176093,-1600.0,1996.0
785000,-5.747225,0.4648706,None,None
786000,-7.4574223,0.58380634,-934.0,1996.0
787000,-7.934621,0.55625457,None,None
788000,-7.0511045,0.552375,-1468.0,1996.0
789000,-7.2600446,0.5137422,None,None
790000,-9.171856,0.26547793,-1702.0,1996.0
791000,-7.508763,0.60325813,None,None
792000,-6.625405,0.6071595,-932.0,1996.0
793000,-6.197199,0.6176771,None,None
794000,-9.291393,0.36935854,-1498.0,1996.0
795000,-8.184427,0.6315161,None,None
796000,-7.618388,0.5061189,-1466.0,1996.0
797000,-8.454519,0.5754461,None,None
798000,-7.171335,0.44170305,-1670.0,1996.0
799000,-7.6581445,0.49422026,None,None
800000,-8.990175,0.35912016,-1800.0,1996.0
801000,-4.9943457,0.5783259,None,None
802000,-7.7823973,0.49357593,-966.0,1996.0
803000,-8.043468,0.62714666,None,None
804000,-8.658625,0.5799571,-1868.0,1996.0
805000,-8.160164,0.62554944,None,None
806000,-7.5904574,0.6487918,-1602.0,1996.0
807000,-8.458494,0.5524067,None,None
808000,-8.862598,0.30819553,-1900.0,1996.0
809000,-7.49744,0.6463424,None,None
810000,-7.8153496,0.6068016,-1468.0,1996.0
811000,-8.041422,0.61232114,None,None
812000,-6.716092,0.5943243,-1200.0,1996.0
813000,-8.857908,0.661619,None,None
814000,-8.59021,0.6512395,-1836.0,1996.0
815000,-8.231396,0.5632952,None,None
816000,-8.701001,0.38590223,-1668.0,1996.0
817000,-6.7743206,0.4803599,None,None
818000,-7.523858,0.6377825,-1032.0,1996.0
819000,-7.9652734,0.6460398,None,None
820000,-5.9176645,0.59144294,-1268.0,1996.0
821000,-7.889431,0.6646495,None,None
822000,-8.429386,0.6585945,-1736.0,1996.0
823000,-6.406081,0.66667193,None,None
824000,-8.032509,0.6131025,-1400.0,1996.0
825000,-8.072041,0.66792816,None,None
826000,-8.37034,0.66912913,-1400.0,1996.0
827000,-6.505887,0.63811296,None,None
828000,-7.3654566,0.6376904,-1532.0,1996.0
829000,-8.384054,0.6553529,None,None
830000,-8.183115,0.5051963,-1900.0,1996.0
831000,-8.204212,0.6037971,None,None
832000,-8.4644165,0.3971911,-1834.0,1996.0
833000,-7.95813,0.6022058,None,None
834000,-9.083389,0.42993408,-1736.0,1996.0
835000,-6.930255,0.6447039,None,None
836000,-8.50969,0.5106013,-1668.0,1996.0
837000,-8.698067,0.6787983,None,None
838000,-6.861561,0.62464696,-1102.0,1996.0
839000,-7.901648,0.6654715,None,None
840000,-8.874232,0.4654245,-1800.0,1996.0
841000,-7.8072915,0.59166896,None,None
842000,-8.792495,0.43648764,-1768.0,1996.0
843000,-8.141312,0.59949374,None,None
844000,-8.706837,0.46014512,-1834.0,1996.0
845000,-8.642395,0.6762057,None,None
846000,-7.9716444,0.6677681,-1702.0,1996.0
847000,-7.724998,0.6318907,None,None
848000,-8.9248295,0.41516647,-1768.0,1996.0
849000,-7.8734875,0.667291,None,None
850000,-8.661978,0.6311511,-1500.0,1996.0
851000,-7.5669255,0.66456157,None,None
852000,-8.318102,0.6632604,-1338.0,1996.0
853000,-7.841367,0.46286473,None,None
854000,-8.675486,0.430072,-1966.0,1996.0
855000,-7.633111,0.5619483,None,None
856000,-9.086615,0.4146752,-1834.0,1996.0
857000,-7.7986608,0.6499577,None,None
858000,-7.9903064,0.60342777,-1502.0,1996.0
859000,-7.5093594,0.6463644,None,None
860000,-8.134366,0.5175041,-1400.0,1996.0
861000,-6.736328,0.66368747,None,None
862000,-8.487703,0.6413036,-1468.0,1996.0
863000,-5.7566233,0.42327535,None,None
864000,-7.289073,0.640437,-1002.0,1996.0
865000,-6.5938725,0.60726035,None,None
866000,-3.95034,0.6072834,-604.0,1996.0
867000,-7.280227,0.6577755,None,None
868000,-6.4776506,0.42714626,-1734.0,1996.0
869000,-5.695424,0.61422694,None,None
870000,-8.800693,0.6118987,-1036.0,1996.0
871000,-7.224239,0.6611726,None,None
872000,-7.9505773,0.62924695,-1366.0,1996.0
873000,-6.4815273,0.60708094,None,None
874000,-5.6170816,0.50441873,-1668.0,1996.0
875000,-8.262859,0.61075455,None,None
876000,-8.934992,0.31915486,-1900.0,1996.0
877000,-8.219409,0.603829,None,None
878000,-6.477933,0.6253142,-770.0,1996.0
879000,-3.2817793,0.67290133,None,None
880000,-8.721691,0.61298734,-1034.0,1996.0
881000,-5.182537,0.57028157,None,None
882000,-8.048128,0.55893224,-1064.0,1996.0
883000,-8.15886,0.66556895,None,None
884000,-6.6487007,0.63640445,-1140.0,1996.0
885000,-7.58815,0.64746284,None,None
886000,-7.289053,0.48855397,-1800.0,1996.0
887000,-7.6386766,0.66605836,None,None
888000,-8.24603,0.5113026,-1668.0,1996.0
889000,-8.127766,0.6518394,None,None
890000,-8.462052,0.5030684,-1836.0,1996.0
891000,-8.268599,0.66056746,None,None
892000,-8.558829,0.48756024,-1934.0,1996.0
893000,-7.777775,0.67567873,None,None
894000,-8.276225,0.6443428,-1032.0,1996.0
895000,-5.1894226,0.6765805,None,None
896000,-8.491297,0.6060142,-1570.0,1996.0
897000,-8.426723,0.6813554,None,None
898000,-8.450421,0.6281654,-1464.0,1996.0
899000,-5.5968003,0.56747794,None,None
900000,-8.825227,0.46242064,-1868.0,1996.0
901000,-8.210806,0.68261415,None,None
902000,-7.525442,0.5921137,-1272.0,1996.0
903000,-7.4429054,0.6841923,None,None
904000,-7.7869215,0.67207074,-1234.0,1996.0
905000,-8.512529,0.61419874,None,None
906000,-8.549827,0.49351147,-1934.0,1996.0
907000,-8.504322,0.5200833,None,None
908000,-8.284874,0.437108,-1934.0,1996.0
909000,-6.3831997,0.68229586,None,None
910000,-8.675736,0.5204172,-1568.0,1996.0
911000,-8.854164,0.49615836,None,None
912000,-8.159758,0.44431955,-1870.0,1996.0
913000,-7.813799,0.6838822,None,None
914000,-8.8059635,0.6371052,-1702.0,1996.0
915000,-8.153395,0.5732229,None,None
916000,-8.9236355,0.41743195,-1732.0,1996.0
917000,-7.4887075,0.6398184,None,None
918000,-8.80443,0.5033491,-1766.0,1996.0
919000,-6.6824517,0.49178115,None,None
920000,-8.883367,0.52491605,-1566.0,1996.0
921000,-7.7229195,0.6815816,None,None
922000,-9.03192,0.6858814,-1732.0,1996.0
923000,-7.116474,0.6234255,None,None
924000,-7.4378977,0.64319736,-1200.0,1996.0
925000,-7.4243402,0.655978,None,None
926000,-8.140129,0.68540174,-1398.0,1996.0
927000,-8.272281,0.6784354,None,None
928000,-8.557963,0.6471923,-1564.0,1996.0
929000,-7.683508,0.6853463,None,None
930000,-8.411688,0.65473735,-1434.0,1996.0
931000,-8.759417,0.48820052,None,None
932000,-8.387157,0.48438972,-1934.0,1996.0
933000,-6.732905,0.65821344,None,None
934000,-8.881947,0.40304154,-1766.0,1996.0
935000,-8.524244,0.68477404,None,None
936000,-8.610923,0.68933105,-1636.0,1996.0
937000,-7.9380417,0.6823363,None,None
938000,-8.2509,0.6617138,-1434.0,1996.0
939000,-9.122207,0.4900715,None,None
940000,-9.055437,0.4959117,-1968.0,1996.0
941000,-7.891983,0.62252194,None,None
942000,-9.038394,0.41909158,-1702.0,1996.0
943000,-7.1764994,0.66405344,None,None
944000,-8.945524,0.31347093,-1466.0,1996.0
945000,-6.006689,0.6294058,None,None
946000,-7.387535,0.6792586,-1168.0,1996.0
947000,-8.740971,0.49849835,None,None
948000,-8.85498,0.41602442,-1968.0,1996.0
949000,-8.06287,0.6754548,None,None
950000,-7.886278,0.6335134,-1266.0,1996.0
951000,-8.349171,0.5454977,None,None
952000,-9.0341215,0.3798003,-1966.0,1996.0
953000,-7.414747,0.65676725,None,None
954000,-8.657869,0.53627247,-1670.0,1996.0
955000,-8.422398,0.65810144,None,None
956000,-8.402157,0.5098774,-1768.0,1996.0
957000,-7.5286474,0.67786074,None,None
958000,-7.860293,0.61802924,-1398.0,1996.0
959000,-8.49474,0.6816277,None,None
960000,-8.609486,0.6856667,-1900.0,1996.0
961000,-7.60578,0.56457895,None,None
962000,-9.2000265,0.40575418,-1668.0,1996.0
963000,-8.021505,0.62503546,None,None
964000,-7.605006,0.67390966,-736.0,1996.0
965000,-6.321636,0.6706633,None,None
966000,-8.143166,0.6361092,-1368.0,1996.0
967000,-7.0841665,0.65813684,None,None
968000,-7.9207196,0.63365704,-766.0,1996.0
969000,-6.110408,0.64065236,None,None
970000,-8.034625,0.573264,-1868.0,1996.0
971000,-8.238001,0.5447386,None,None
972000,-8.797989,0.41523093,-1868.0,1996.0
973000,-8.03376,0.5993799,None,None
974000,-7.8205376,0.3753724,-1366.0,1996.0
975000,-5.6683545,0.6572375,None,None
976000,-8.864944,0.4725446,-1666.0,1996.0
977000,-7.4538445,0.5012259,None,None
978000,-6.7944493,0.51396525,-1668.0,1996.0
979000,-8.646193,0.66098285,None,None
980000,-8.580373,0.6844669,-1768.0,1996.0
981000,-7.419507,0.68537694,None,None
982000,-8.914984,0.68517905,-1700.0,1996.0
983000,-7.248033,0.63917005,None,None
984000,-7.635956,0.68715405,-1334.0,1996.0
985000,-5.74109,0.5096738,None,None
986000,-8.799342,0.5933589,-1202.0,1996.0
987000,-8.418745,0.55246717,None,None
988000,-8.964506,0.38711822,-1934.0,1996.0
989000,-7.871507,0.6870301,None,None
990000,-7.6606545,0.6799142,-1402.0,1996.0
991000,-5.7664733,0.63849366,None,None
992000,-7.233652,0.63706744,-734.0,1996.0
993000,-5.942893,0.6618245,None,None
994000,-8.533846,0.4108581,-1702.0,1996.0
995000,-7.6518774,0.6115941,None,None
996000,-8.690319,0.3726357,-1734.0,1996.0
997000,-8.245574,0.6841744,None,None
998000,-6.923235,0.6450126,-1166.0,1996.0
999000,-7.9308305,0.6862332,None,None
1000000,-6.6524916,0.66437167,-1366.0,1996.0
1001000,-8.192139,0.68578625,None,None
1002000,-8.366386,0.4788165,-1768.0,1996.0
1003000,-7.597719,0.6196085,None,None
1004000,-8.864281,0.44081208,-1634.0,1996.0
1005000,-8.089767,0.6197931,None,None
1006000,-8.692587,0.39863876,-1600.0,1996.0
1007000,-6.839512,0.66424614,None,None
1008000,-6.212655,0.64242065,-966.0,1996.0
1009000,-6.8502088,0.56661236,None,None
1010000,-8.754591,0.4472359,-1700.0,1996.0
1011000,-8.476896,0.6301514,None,None
1012000,-4.387315,0.62905025,-932.0,1996.0
1013000,-8.170669,0.6454188,None,None
1014000,-7.7620583,0.64152837,-1566.0,1996.0
1015000,-7.8355565,0.65635324,None,None
1016000,-7.5262527,0.6851398,-1406.0,1996.0
1017000,-6.232287,0.65219617,None,None
1018000,-8.960041,0.48004016,-1566.0,1996.0
1019000,-6.925668,0.6874064,None,None
1020000,-8.872263,0.5846429,-1700.0,1996.0
1021000,-8.214777,0.553425,None,None
1022000,-8.902845,0.37135908,-1868.0,1996.0
1023000,-7.4838324,0.6782332,None,None
1024000,-8.844879,0.48869133,-1734.0,1996.0
1025000,-5.713773,0.6365171,None,None
1026000,-8.645048,0.68802655,-1098.0,1996.0
1027000,-8.623026,0.6885446,None,None
1028000,-7.968235,0.64964557,-1736.0,1996.0
1029000,-6.3193936,0.64777005,None,None
1030000,-8.052121,0.6698484,-1236.0,1996.0
1031000,-8.803152,0.6909276,None,None
1032000,-8.185829,0.66741204,-1734.0,1996.0
1033000,-6.0725503,0.6741779,None,None
1034000,-8.977418,0.4616595,-1534.0,1996.0
1035000,-7.3919125,0.6878734,None,None
1036000,-8.751555,0.611206,-1568.0,1996.0
1037000,-8.639872,0.6900125,None,None
1038000,-8.374125,0.64264697,-1968.0,1996.0
1039000,-6.941701,0.6738468,None,None
1040000,-8.88525,0.4581506,-1636.0,1996.0
1041000,-8.806489,0.6616394,None,None
1042000,-6.07232,0.28053433,-1298.0,1996.0
1043000,-6.724597,0.6687105,None,None
1044000,-8.960302,0.44776142,-1500.0,1996.0
1045000,-6.150148,0.63085157,None,None
1046000,-8.305055,0.6778487,-1200.0,1996.0
1047000,-7.657944,0.5831031,None,None
1048000,-9.113445,0.3988883,-1768.0,1996.0
1049000,-8.826935,0.6841891,None,None
1050000,-8.500252,0.6607512,-1668.0,1996.0
1051000,-8.791136,0.5149222,None,None
1052000,-9.260995,0.35581014,-1968.0,1996.0
1053000,-7.700802,0.681926,None,None
1054000,-8.569638,0.63408685,-1500.0,1996.0
1055000,-6.9446096,0.66275364,None,None
1056000,-6.941106,0.604988,-1800.0,1996.0
1057000,-7.163441,0.5968432,None,None
1058000,-6.6417117,0.2840163,-1402.0,1996.0
1059000,-7.849853,0.6786493,None,None
1060000,-8.912081,0.46914753,-1834.0,1996.0
1061000,-6.606415,0.5760231,None,None
1062000,-9.005332,0.43854114,-1500.0,1996.0
1063000,-7.7534943,0.68133277,None,None
1064000,-8.597059,0.54395133,-1834.0,1996.0
1065000,-8.167025,0.5572537,None,None
1066000,-9.028421,0.41423297,-1800.0,1996.0
1067000,-8.994888,0.65094626,None,None
1068000,-8.780242,0.53192854,-1834.0,1996.0
1069000,-6.3028345,0.5837091,None,None
